0.008333334,-3.29E-05
0.01666667,-4.38E-05
0.025,-5.14E-05
0.03333334,-4.51E-05
0.04166667,-1.18E-05
0.05,6.17E-05
0.05833333,0.000187449
0.06666667,0.000374246
0.075,0.000625227
0.08333334,0.000935689
0.09166667,0.001292668
0.1,0.001674969
0.1083333,0.002053779
0.1166667,0.002396759
0.125,0.002674997
0.1333333,0.002868228
0.1416667,0.002966959
0.15,0.002973508
0.1583333,0.002901491
0.1666667,0.002771787
0.175,0.002606545
0.1833333,0.002424665
0.1916667,0.002240263
0.2,0.002062697
0.2083333,0.001897059
0.2166667,0.001745105
0.225,0.00160677
0.2333333,0.001481451
0.2416667,0.001367941
0.25,0.001263775
0.2583333,0.001165602
0.2666667,0.001070876
0.275,0.000979126
0.2833333,0.000891347
0.2916667,0.000808261
0.3,0.000729274
0.3083333,0.000652976
0.3166667,0.000578363
0.325,0.000505611
0.3333333,0.000435572
0.3416667,0.000368707
0.35,0.000304889
0.3583333,0.000244267
0.3666667,0.000187822
0.375,0.000136402
0.3833333,8.93E-05
0.3916667,4.49E-05
0.4,2.01E-06
0.4083333,-3.96E-05
0.4166667,-8.03E-05
0.425,-0.000120677
0.4333333,-0.000161015
0.4416667,-0.000200365
0.45,-0.000237081
0.4583333,-0.000269305
0.4666667,-0.000295948
0.475,-0.000317734
0.4833333,-0.000336815
0.4916667,-0.000355553
0.5,-0.000375655
0.5083333,-0.000397243
0.5166667,-0.00041863
0.525,-0.000437859
0.5333334,-0.000454515
0.5416667,-0.000469595
0.55,-0.000483997
0.5583333,-0.000497297
0.5666667,-0.000507787
0.575,-0.000513881
0.5833333,-0.000515528
0.5916666,-0.000514071
0.6,-0.000510819
0.6083333,-0.000506353
0.6166667,-0.000500891
0.625,-0.00049454
0.6333333,-0.000487153
0.6416667,-0.000478365
0.65,-0.000467729
0.6583334,-0.000455018
0.6666667,-0.000440612
0.675,-0.000425324
0.6833333,-0.000409547
0.6916667,-0.000392687
0.7,-0.000373807
0.7083333,-0.000352584
0.7166666,-0.000329189
0.725,-0.000304051
0.7333333,-0.000278574
0.7416667,-0.000255
0.75,-0.000234857
0.7583333,-0.000217702
0.7666667,-0.000201512
0.775,-0.000184074
0.7833334,-0.000164084
0.7916667,-0.000141613
0.8,-0.000118163
0.8083333,-9.58E-05
0.8166667,-7.56E-05
0.825,-5.73E-05
0.8333333,-3.96E-05
0.8416666,-2.17E-05
0.85,-3.04E-06
0.8583333,1.68E-05
0.8666667,3.81E-05
0.875,6.05E-05
0.8833333,8.26E-05
0.8916667,0.000103395
0.9,0.00012283
0.9083334,0.000141781
0.9166667,0.000161059
0.925,0.000181407
0.9333333,0.000203881
0.9416667,0.000229258
0.95,0.000257202
0.9583333,0.00028659
0.9666666,0.000316463
0.975,0.0003465
0.9833333,0.000376973
0.9916667,0.000407811
1,0.000437602
1.008333,0.000464063
1.016667,0.000485733
1.025,0.000503231
1.033333,0.000519194
1.041667,0.000536576
1.05,0.000556711
1.058333,0.000578705
1.066667,0.000599921
1.075,0.000617355
1.083333,0.000629548
1.091667,0.000637442
1.1,0.000643317
1.108333,0.000649273
1.116667,0.000656404
1.125,0.000664856
1.133333,0.000674266
1.141667,0.000684388
1.15,0.000695396
1.158333,0.000707213
1.166667,0.000718828
1.175,0.000728775
1.183333,0.000736341
1.191667,0.000742246
1.2,0.000748113
1.208333,0.000755142
1.216667,0.000763059
1.225,0.000770535
1.233333,0.000776876
1.241667,0.000782821
1.25,0.000789736
1.258333,0.00079814
1.266667,0.000807103
1.275,0.000814963
1.283333,0.000820719
1.291667,0.000824768
1.3,0.000828408
1.308333,0.000832737
1.316667,0.000838112
1.325,0.00084443
1.333333,0.000851698
1.341667,0.000860326
1.35,0.000870381
1.358333,0.000880294
1.366667,0.000887387
1.375,0.000890579
1.383333,0.00089198
1.391667,0.000894912
1.4,0.00090066
1.408333,0.000907771
1.416667,0.000914138
1.425,0.000918958
1.433333,0.000922822
1.441667,0.000926431
1.45,0.000929572
1.458333,0.000931718
1.466667,0.000933435
1.475,0.000936616
1.483333,0.000942811
1.491667,0.000951488
1.5,0.000960246
1.508333,0.000966825
1.516667,0.000970807
1.525,0.000973504
1.533333,0.000976693
1.541667,0.000981435
1.55,0.000987668
1.558333,0.00099488
1.566667,0.001003094
1.575,0.001012504
1.583333,0.001022182
1.591667,0.001029983
1.6,0.001034301
1.608333,0.001035348
1.616667,0.001034502
1.625,0.001033202
1.633333,0.001032904
1.641667,0.001035035
1.65,0.001040127
1.658333,0.001047034
1.666667,0.001053389
1.675,0.001057114
1.683333,0.001057781
1.691667,0.001056779
1.7,0.001056105
1.708333,0.001057025
1.716667,0.001059517
1.725,0.001062661
1.733333,0.001065396
1.741667,0.001067013
1.75,0.00106734
1.758333,0.001066875
1.766667,0.001066744
1.775,0.001068104
1.783333,0.001071163
