0.008333334,2.08E-05
0.01666667,6.67E-06
0.025,-1.01E-05
0.03333334,-2.14E-05
0.04166667,-1.53E-05
0.05,2.09E-05
0.05833333,9.82E-05
0.06666667,0.000223085
0.075,0.000399251
0.08333334,0.000628766
0.09166667,0.000910305
0.1,0.001231954
0.1083333,0.001566242
0.1166667,0.001874104
0.125,0.002114568
0.1333333,0.002252929
0.1416667,0.002265818
0.15,0.002147239
0.1583333,0.001916077
0.1666667,0.001616374
0.175,0.001302097
0.1833333,0.001013864
0.1916667,0.000767198
0.2,0.000558946
0.2083333,0.000379782
0.2166667,0.000221528
0.225,7.83E-05
0.2333333,-5.46E-05
0.2416667,-0.000180163
0.25,-0.00029926
0.2583333,-0.000410833
0.2666667,-0.000513855
0.275,-0.000608854
0.2833333,-0.000698119
0.2916667,-0.000784993
0.3,-0.000872716
0.3083333,-0.000962984
0.3166667,-0.00105527
0.325,-0.001147889
0.3333333,-0.00123965
0.3416667,-0.001330134
0.35,-0.001418874
0.3583333,-0.001505304
0.3666667,-0.001589306
0.375,-0.001670957
0.3833333,-0.001749668
0.3916667,-0.001823936
0.4,-0.001892135
0.4083333,-0.001953572
0.4166667,-0.002008732
0.425,-0.002058562
0.4333333,-0.002103459
0.4416667,-0.00214278
0.45,-0.002175499
0.4583333,-0.00220181
0.4666667,-0.002223998
0.475,-0.002245162
0.4833333,-0.00226713
0.4916667,-0.002289638
0.5,-0.002311047
0.5083333,-0.002329826
0.5166667,-0.002345901
0.525,-0.002360769
0.5333334,-0.00237564
0.5416667,-0.002389099
0.55,-0.002396908
0.5583333,-0.002394661
0.5666667,-0.002381377
0.575,-0.002361089
0.5833333,-0.002340544
0.5916666,-0.002324566
0.6,-0.00231332
0.6083333,-0.002304047
0.6166667,-0.002294995
0.625,-0.002286665
0.6333333,-0.002279311
0.6416667,-0.002271015
0.65,-0.002259519
0.6583334,-0.002244879
0.6666667,-0.002228994
0.675,-0.0022135
0.6833333,-0.002198469
0.6916667,-0.00218229
0.7,-0.002163008
0.7083333,-0.002140135
0.7166666,-0.002114478
0.725,-0.002086885
0.7333333,-0.002058361
0.7416667,-0.00203044
0.75,-0.002004161
0.7583333,-0.00197906
0.7666667,-0.001953758
0.775,-0.001927342
0.7833334,-0.001899917
0.7916667,-0.001872092
0.8,-0.001844745
0.8083333,-0.001819521
0.8166667,-0.001798272
0.825,-0.001780957
0.8333333,-0.001764901
0.8416666,-0.001747105
0.85,-0.001726568
0.8583333,-0.001704134
0.8666667,-0.001680985
0.875,-0.001657616
0.8833333,-0.001633815
0.8916667,-0.001609098
0.9,-0.001583185
0.9083334,-0.001556277
0.9166667,-0.001529209
0.925,-0.001503352
0.9333333,-0.001479845
0.9416667,-0.001458425
0.95,-0.001437198
0.9583333,-0.001413781
0.9666666,-0.001386356
0.975,-0.001354191
0.9833333,-0.001318324
0.9916667,-0.001281962
1,-0.001249436
1.008333,-0.001224004
1.016667,-0.001205873
1.025,-0.001192246
1.033333,-0.001179647
1.041667,-0.001166187
1.05,-0.001151297
1.058333,-0.001134273
1.066667,-0.001114544
1.075,-0.00109335
1.083333,-0.00107361
1.091667,-0.001057778
1.1,-0.001046516
1.108333,-0.001039099
1.116667,-0.001033869
1.125,-0.001028396
1.133333,-0.001020227
1.141667,-0.00100847
1.15,-0.000994749
1.158333,-0.000981886
1.166667,-0.000971824
1.175,-0.000964806
1.183333,-0.000959419
1.191667,-0.000953142
1.2,-0.000943817
1.208333,-0.000930872
1.216667,-0.000915021
1.225,-0.000897512
1.233333,-0.000879791
1.241667,-0.000862725
1.25,-0.000845674
1.258333,-0.000826702
1.266667,-0.000803966
1.275,-0.000777401
1.283333,-0.000749487
1.291667,-0.000723999
1.3,-0.000703525
1.308333,-0.000688143
1.316667,-0.000676159
1.325,-0.000665389
1.333333,-0.000653353
1.341667,-0.000637874
1.35,-0.000619117
1.358333,-0.000600446
1.366667,-0.000586093
1.375,-0.000577789
1.383333,-0.000573445
1.391667,-0.000569023
1.4,-0.000562165
1.408333,-0.000553682
1.416667,-0.000545465
1.425,-0.000537828
1.433333,-0.000529345
1.441667,-0.000518587
1.45,-0.000505541
1.458333,-0.000491999
1.466667,-0.000480514
1.475,-0.000472333
1.483333,-0.000466567
1.491667,-0.000461269
1.5,-0.000454851
1.508333,-0.000446942
1.516667,-0.000438396
1.525,-0.000430197
1.533333,-0.000422258
1.541667,-0.000413295
1.55,-0.000401903
1.558333,-0.000387881
1.566667,-0.000372477
1.575,-0.00035752
1.583333,-0.0003445
1.591667,-0.000334218
1.6,-0.00032666
1.608333,-0.000320435
1.616667,-0.000312347
1.625,-0.000298742
1.633333,-0.000278335
1.641667,-0.000253514
1.65,-0.000228021
1.658333,-0.000203524
1.666667,-0.000178997
1.675,-0.000152875
1.683333,-0.000125095
1.691667,-9.73E-05
1.7,-7.17E-05
1.708333,-5.04E-05
1.716667,-3.42E-05
1.725,-2.27E-05
1.733333,-1.42E-05
1.741667,-6.70E-06
1.75,3.24E-07
1.758333,6.01E-06
1.766667,8.98E-06
1.775,9.00E-06
1.783333,7.34E-06
1.791667,5.79E-06
1.8,5.47E-06
1.808333,6.47E-06
1.816667,8.50E-06
1.825,1.15E-05
1.833333,1.55E-05
1.841667,2.08E-05
1.85,2.87E-05
1.858333,4.02E-05
1.866667,5.41E-05
1.875,6.66E-05
1.883333,7.42E-05
1.891667,7.68E-05
1.9,7.67E-05
1.908333,7.69E-05
1.916667,7.96E-05
1.925,8.48E-05
1.933333,9.11E-05
1.941667,9.74E-05
1.95,0.0001029
1.958333,0.000108115
1.966667,0.000114661
1.975,0.000124354
1.983333,0.000137255
1.991667,0.000151217
2,0.000163525
2.008333,0.000172578
2.016667,0.000178356
2.025,0.000181656
2.033333,0.000183266
2.041667,0.000184279
2.05,0.000186674
2.058333,0.000192203
2.066667,0.000200443
2.075,0.000209037
2.083333,0.000216216
2.091667,0.000222251
2.1,0.000228256
2.108333,0.000234585
2.116667,0.000240903
2.125,0.000247359
2.133333,0.000255082
2.141667,0.000265252
2.15,0.000277694
2.158333,0.000290502
2.166667,0.000301354
2.175,0.000309166
2.183333,0.000314321
2.191667,0.000317857
2.2,0.00032106
2.208333,0.000325687
2.216667,0.000333529
2.225,0.000345063
2.233333,0.000358962
2.241667,0.000373006
2.25,0.00038524
2.258333,0.000394952
2.266667,0.000403401
2.275,0.000412714
2.283333,0.000423562
2.291667,0.00043463
2.3,0.000443902
2.308333,0.000449877
2.316667,0.00045228
2.325,0.000452392
2.333333,0.000452314
2.341667,0.000453245
2.35,0.000454661
2.358333,0.000455599
2.366667,0.000456318
2.375,0.000457835
2.383333,0.000460349
2.391667,0.000463147
2.4,0.00046587
2.408333,0.000469215
2.416667,0.000474181
2.425,0.000481445
2.433333,0.000492413
2.441667,0.000510436
2.45,0.000539687
2.458333,0.000582002
2.466667,0.000634741
2.475,0.000691988
2.483333,0.000747923
2.491667,0.000798855
2.5,0.000843007
2.508333,0.000879902
2.516667,0.000909563
2.525,0.000931528
2.533333,0.000945326
2.541667,0.000951968
2.55,0.000953641
2.558333,0.000952054
